"combined_sku","department_id"
"BIN-WALL-44N-VAR","DEP20170811134628184"
"HO-C-DIN-1003-GYX6-VAR","DEP20170811134628184"
"BIN-WALL-44NX2-VAR","DEP20170811134628184"
"BA-K-307G-BKX2-VAR","DEP20170811134628184"
"BA-TW-T307G_WHITEX2-VAR","DEP20180822000000110"
"CURTAIN-240-NAVY-X2-VAR2","DEP20180822000000110"
"BA-K-1185-BKX2-VAR","DEP20170811134628184"
"AWN-CAR-25X30-NAVY-ETN","DEP20180822000000110"
"AF-WE-6T-30-BURX2","DEP20180822000000110"
"CURTAIN-240-ECRU-X2-VAR2","DEP20180822000000110"
"SWAG-ACC-POLE-VAR","DEP20170811134628184"
"FURNI-N-TV02-NT-AB","DEP20170811134628184"
"FURNI-N-DESK01-BK-AB","DEP20170811134628184"
"FURNI-N-LED-SID02-WH-ABC","DEP20170811134628184"
"FURNI-L-SHOE-3D3R-WAL-AB","DEP20170811134628184"
"BED-FLAT-VAN-S-CA-AB","DEP20170811134628184"
"BED-FLAT-VAN-D-GY-AB","DEP20170811134628184"
"BED-FLAT-VAN-Q-CA-ABC","DEP20170811134628184"
"BED-FLAT-VAN-Q-GY-ABC","DEP20170811134628184"
"AR-GRASS-30-120M-4C-VAR2","DEP20180822000000110"
"BP-C-19P-VAR","DEP20170811134628184"
"AFB-CEILING-60-VAR6","DEP20170811134628184"
"PET-CAGECVR42-BL-VAR1","DEP20170811134628184"
"UPHO-C-DIN-10261-LI-GYX6-VAR","DEP20170811134628184"
"UPHO-C-DIN-1026-GYX6-VAR","DEP20170811134628184"
"UPHO-B-DIN01-BGX8-VAR","DEP20170811134628184"
"UPHO-B-DIN01-BKX8-VAR","DEP20170811134628184"
"UPHO-C-DIN-10261-LI-GYX8-VAR","DEP20170811134628184"
"ATM-ABDK-3-1-01M-MG-AP","DEP20170811134628184"
"FA-CHAIR-DIN116-BKX6-VAR","DEP20170811134628184"
"SBED-BED-BASE-D-CHA-AB-VAR1","DEP20170811134628184"
"DL-CCTC-1090-REWH-40-VAR","DEP20170811134628184"
"SBED-BED-BASE-Q-CHA-AB-VAR1","DEP20170811134628184"
"SBED-BED-BASE-K-CHA-VAR1","DEP20170811134628184"
"SBED-BED-BASE-D-AB-VAR2","DEP20170811134628184"
"SBED-BED-BASE-D-CHA-AB-VAR2","DEP20170811134628184"
"BA-TW-T328G-WHX4","DEP20180822000000110"
"AWN-CAR-25X30-CH-ETN","DEP20170811134628184"
"DL-CCTC-1412-FLWH-40-VAR","DEP20170811134628184"
"BA-TW-T706-WHITE-X4","DEP20180822000000110"
"BA-TW-T710N-BEIGE-X4","DEP20180822000000110"
"BA-TW-T710N-BLACK-X4","DEP20180822000000110"
"AR-GRASS-30-170M-4C-VAR2","DEP20180822000000110"
"AR-GRASS-30-175M-4C-VAR2","DEP20180822000000110"
"AR-GRASS-30-180M-4C-VAR2","DEP20180822000000110"
"FA-CHAIR-DIN470-BKX6-VAR","DEP20170811134628184"
"FA-CHAIR-DIN470S-GYX4-VAR","DEP20170811134628184"
"FA-CHAIR-DIN470S-GYX6-VAR","DEP20170811134628184"
"FURNI-N-TV03-BK-AB","DEP20170811134628184"
"FURNI-N-WD02-WH-ABC","DEP20170811134628184"
"BW-FIL-PUMP-58381-VAR","DEP20170811134628184"
"BW-FIL-PUMP-58383-VAR","DEP20170811134628184"
"BED-FLAT-VAN-S-GY-AB","DEP20170811134628184"
"FURNI-TV-175-WH-AB-VAR1","DEP20170811134628184"
"BFRAME-E-WARE-Q-GY-AB-VAR1","DEP20170811134628184"
"BFRAME-E-WARE-K-GY-AB-VAR1","DEP20170811134628184"
"BFRAME-E-WARE-KS-BK-AB-VAR1","DEP20170811134628184"
"BFRAME-E-WARE-D-BK-ABC-VAR1","DEP20170811134628184"
"BFRAME-E-WARE-Q-BK-AB-VAR1","DEP20170811134628184"
"BFRAME-E-WARE-K-BK-AB-VAR1","DEP20170811134628184"
"BFRAME-E-ISSA-D-CHAR-AB-VAR1","DEP20170811134628184"
"FURNI-TV-190-BK-AB-VAR1","DEP20170811134628184"
"SBED-BED-BASE-Q-CHA-AB-VAR2","DEP20170811134628184"
"FA-CHAIR-DIN116-GYX4-VAR","DEP20170811134628184"
"FA-CHAIR-DIN116-GYX6-VAR","DEP20170811134628184"
"FA-CHAIR-DIN116-LIN-GYX4-VAR","DEP20170811134628184"
"FA-CHAIR-DIN116-LIN-GYX6-VAR","DEP20170811134628184"
"FA-CHAIR-DIN470-BKX4-VAR","DEP20170811134628184"
"AR-GRASS-30-135M-4C-VAR1","DEP20180822000000110"
"BA-K-307G-GYX4","DEP20170811134628184"
"BA-K-1060A-BKX4","DEP20170811134628184"
"BA-K-1055-BKX4","DEP20170811134628184"
"AF-CEILING-40-GLUE-VAR6","DEP20170811134628184"
"BA-TW-T328G-WHX2-VAR","DEP20180822000000110"
"AR-GRASS-PINS-200-VAR1","DEP20170811134628184"
"GSD-RT70-BK-VAR","DEP20170811134628184"
"GSD-RT70-WH-VAR","DEP20170811134628184"
"CCTV-8C-4D-BK-T","DEP20180822000000110"
"BA-TW-T328G-CHOC-X2-VAR","DEP20180822000000110"
"BA-TW-T328G-TAX2-VAR","DEP20180822000000110"
"BA-TW-T328G-TAX4-VAR","DEP20180822000000110"
"BA-TW-T706-BEIGE-X2-VAR","DEP20180822000000110"
"BA-TW-T706-BEIGE-X4-VAR","DEP20180822000000110"
"BA-TW-T706-BLACK-X2-VAR","DEP20180822000000110"
"BA-TW-T706-BLACK-X4-VAR","DEP20180822000000110"
"AF-CEILING-60-GLUE-VAR6","DEP20170811134628184"
"FURNI-TV-190-WH-AB-VAR1","DEP20170811134628184"
"TV-GLOSS-290-WH-AB-VAR1","DEP20170811134628184"
"FURNI-C-SMTV-180-WH-AB-VAR1","DEP20170811134628184"
"FURNI-E-TV-FLEX-WH-AB-VAR1","DEP20170811134628184"
"FURNI-E-TV-FLEX02-WH-AB-VAR1","DEP20170811134628184"
"FURNI-M-TV-220-WHBK-AB-VAR1","DEP20170811134628184"
"FURNI-L-LED-TV150-NTWD-AB","DEP20170811134628184"
"AWN-FOLD-PARENT","DEP20170811134628184"
"FURNI-L-SHOE-MIR4D-WH-AB","DEP20170811134628184"
"BA-K-307G-WHX4","DEP20170811134628184"
"BA-K-710N-BKX4","DEP20170811134628184"
"BA-K-1185-BKX4","DEP20170811134628184"
"BA-K-1185-WHX4","DEP20170811134628184"
"BA-K-1002A-FABRIC-GYX4","DEP20170811134628184"
"BA-K-1536-BKX4","DEP20170811134628184"
"GSD-PARENT","DEP20170811134628184"
"BFRAME-E-HEAD-D-GY-VAR2","DEP20170811134628184"
"BFRAME-E-HEAD-Q-GY-VAR2","DEP20170811134628184"
"BFRAME-E-HEAD-K-GY-VAR2","DEP20170811134628184"
"SBED-S280-PARENT","DEP20170811134628184"
"OTM-A1-H16-GY-VAR","DEP20180822000000110"
"WBED-C-040KS-107-WH-VAR1","DEP20170811134628184"
"GSD-C70-MA-GY-VAR","DEP20170811134628184"
"SOCCER-4T-FOLD-VAR","DEP20170811134628184"
"OTM-A1-H13-TA-VAR","DEP20180822000000110"
"BA-K-1055-WHX4","DEP20170811134628184"
"BA-K-1055-GYX4","DEP20170811134628184"
"BA-K-1055-FABRIC-GYX4","DEP20170811134628184"
"BA-TW-1055-GYX4-VARN","DEP20180822000000110"
"BED-GAS-ISSA-K-GY-ABC","DEP20170811134628184"
"PET-CAGECVR36-BL-VAR1","DEP20170811134628184"
"BA-TW-T-1002A-GYX4-VARN","DEP20180822000000110"
"BA-K-307G-WHX2-VAR","DEP20170811134628184"
"BA-K-307G-GYX2-VAR","DEP20170811134628184"
"BA-K-328G-PARENT","DEP20170811134628184"
"BA-TW-1171-BKX4-VARN","DEP20180822000000110"
"BA-TW-T7009-BLACK-X2-VARN","DEP20180822000000110"
"BA-TW-T7009-BLACK-X4-VARN","DEP20180822000000110"
"BA-TW-T5033A-BKX2-VARN","DEP20180822000000110"
"BA-TW-T5033A-BKX4-VARN","DEP20180822000000110"
"BA-TW-T706-BLACK-X2-VAR2","DEP20180822000000110"
"BA-TW-T706-BLACK-X4-VAR2","DEP20180822000000110"
"PET-CAGECVR48-BL-VAR1","DEP20170811134628184"
"OTM-STOR-LEA-WH-VAR","DEP20170811134628184"
"OTM-STOR-LEA-BK-VAR","DEP20170811134628184"
"OTM-L-LINEN-BEIGE-VAR","DEP20180822000000110"
"CCTV-IP-BLACK-FC2-VAR","DEP20180822000000110"
"PCS-PARENT","DEP20170811134628184"
"OTM-L-LINEN-BLACK-VAR","DEP20180822000000110"
"OTM-L-LINEN-BR-VAR","DEP20180822000000110"
"OTM-L-LINEN-GY-VAR","DEP20180822000000110"
"BA-TW-8065-WHX2-VAR","DEP20180822000000110"
"BA-TW-8065-WHX4-VAR","DEP20180822000000110"
"PCS-RCO-1000-VAR","DEP20170811134628184"
"HM-CHAIR-STAND-X-PARENT","DEP20170811134628184"
"FURNI-F-TONI-SHOE01-AB-VAR","DEP20170811134628184"
"SCOVER-MERBAU-2-CF-VAR","DEP20170811134628184"
"SCOVER-MERBAU-1-WR-VAR","DEP20170811134628184"
"FURNI-G-SHOE-3D3R-WD-WH-AB-VAR","DEP20170811134628184"
"FURNI-G-SHOE-4D3R-WD-WH-AB-VAR","DEP20170811134628184"
"FURNI-SHOE-3D3-WH-BK-AB-VAR","DEP20170811134628184"
"SFC-SO30-8KM-NS","DEP20180822000000110"
"SAIL-5X5X5-N-BLACK-VAR2","DEP20180822000000110"
"SAIL-3X4-A-SAND-VAR","DEP20180822000000110"
"SAIL-3X5-B-SAND-VAR2","DEP20180822000000110"
"WBED-C-040Q-N-153-AB","DEP20170811134628184"
"CC-WD-4C-4D-T-VAR1","DEP20180822000000110"
"CCTV-IP-BLACK-VAR2","DEP20170811134628184"
"CCTV-WF-CLA-8C-4B-3T-VAR","DEP20170811134628184"
"WBED-C-040D-137-AB-VAR1","DEP20170811134628184"
"CCTV-WF-CLA-8C-8B-3T-VAR","DEP20170811134628184"
"PET-CAGECVR36-GR-VAR1","DEP20170811134628184"
"MUM-PIL-WHI-BR-AW","DEP20180822000000110"
"BA-TW-T710N-BLACK-X2-VAR2","DEP20180822000000110"
"AF-16T-40-GLUE-VAR2","DEP20170811134628184"
"BFRAME-E-TINO-K-GY-ABC","DEP20170811134628184"
"BED-FLAT-VAN-KS-GY-AB","DEP20170811134628184"
"SINK-4444-R010-VAR","DEP20180822000000110"
"SINK-4444-R012-VAR","DEP20180822000000110"
"SINK-5145-R010-VAR","DEP20180822000000110"
"SINK-8644-R010-VAR","DEP20180822000000110"
"SINK-8745-R010-MAT-15-VAR","DEP20180822000000110"
"SINK-8745-R010-VAR","DEP20180822000000110"
"SINK-9645-R010-VAR","DEP20180822000000110"
"SINK-COLA-2542-VAR","DEP20180822000000110"
"SINK-COLA-4242-VAR","DEP20180822000000110"
"SINK-ROLL-MAT-15-VAR","DEP20180822000000110"
"SB-58L-S06-A-VAR","DEP20180822000000110"
"FBA-SB-50L-S02-A","DEP20170811134628184"
"WBED-C-040Q-N-153-AB-VAR1","DEP20170811134628184"
"UPHO-C-DIN-10261-LI-GYX4-VAR","DEP20170811134628184"
"WBED-D-001D-WH-VAR1","DEP20170811134628184"
"PET-CAGECVR42-GR-VAR1","DEP20170811134628184"
"PET-CAGECVR48-GR-VAR1","DEP20170811134628184"
"CCTV-WF-CLA-4C-4B-4T-VAR","DEP20170811134628184"
"CCTV-WF-CLA-8C-6B-4T-VAR","DEP20170811134628184"
"MAIL-BOX-05-200PCS-VAR","DEP20170811134628184"
"BA-TW-5046BMESH-RDX4-VAR","DEP20180822000000110"
"BA-TW-H45W-BKX4-VAR","DEP20180822000000110"
"BA-TW-H45-WHITEX4-VAR","DEP20180822000000110"
"BA-TW-H45W-MLX4-VAR","DEP20180822000000110"
"BA-TW-H45W-ORANGEX4-VAR","DEP20180822000000110"
"BA-TW-H45-YELLOWX4-VAR","DEP20180822000000110"
"BA-TW-H66-PURPLEX4-VAR-2","DEP20180822000000110"
"BA-TW-H66-WHITEX4-VAR-2","DEP20180822000000110"
"BA-TW-D5816-BKX4-VAR","DEP20180822000000110"
"BA-TW-D5816-GNX4-VAR","DEP20180822000000110"
"BA-TW-D5816-GUNX4-VAR","DEP20180822000000110"
"BA-TW-NEWT1191-WHX4","DEP20180822000000110"
"BA-TW-4045-WHX4","DEP20180822000000110"
"BA-TW-1055-BURGX4","DEP20180822000000110"
"BA-TW-D5816-WHX4-VAR","DEP20180822000000110"
"BA-TW-D5816W-MLX4","DEP20180822000000110"
"BA-TW-D5816W-MLX4-VAR","DEP20180822000000110"
"BA-TW-5046B-BKX4-VAR","DEP20180822000000110"
"WED-TABLE-PARENT","DEP201709261129178673511"
"LC-BAR-TAB-ALEX-WAL-VAR","DEP20170811134628184"
"LC-BAR-ALEX-PARENT","DEP20170811134628184"
"LC-BAR-ALEX-SET-3PC-VAR","DEP20170811134628184"
"BA-TW-5046B-BRONZEX4-VAR","DEP20180822000000110"
"BABY-CHEST-WHITE-AB","DEP20180822000000110"
"AWN-ARM-20X15-GREY-VAR1","DEP20170811134628184"
"AWN-ARM-25X20-GREY-VAR1","DEP20170811134628184"
"UPHO-B-DIN01-BGX4-VAR","DEP20170811134628184"
"BA-K-710N-PARENT","DEP20170811134628184"
"BA-K-328G-WHX4","DEP20170811134628184"
"BA-K-328G-BKX2-VAR","DEP20170811134628184"
"OTM-L-LINEN-LI-GY-VAR","DEP20180822000000110"
"OTM-SOFA-22-BK-VAR","DEP20180822000000110"
"OTM-L2-BK-VAR","DEP20180822000000110"
"OTM-L2-WH-VAR","DEP20180822000000110"
"OTM-L2-LINEN-GY-VAR","DEP20180822000000110"
"OTM-L2-LINEN-LI-GY-VAR","DEP20180822000000110"
"OTM-L2-LINEN-BLACK-VAR","DEP20180822000000110"
"OTM-L2-LINEN-BEIGE-VAR","DEP20180822000000110"
"OTM-L2-LINEN-BR-VAR","DEP20180822000000110"
"OTM-SOFA2-22-BK-VAR","DEP20180822000000110"
"BA-TW-5046BMESH-BKX4-VAR","DEP20180822000000110"
"SBED-E-LIN138-PARENT","DEP20170811134628184"
"BA-TW-5046BMESH-MLX4-VAR","DEP20180822000000110"
"AWN-ARM-30X25-GREY-VAR1","DEP20170811134628184"
"BA-TW-T328G-WHX2-VAR2","DEP20180822000000110"
"AWN-ARM-40X30-BEIGE-VAR1","DEP20170811134628184"
"BA-TW-T1568-BKX2-VAR","DEP20180822000000110"
"BA-TW-T1568-TAX2-VAR","DEP20180822000000110"
"BA-TW-T706-WHITE-X4-VAR2","DEP20180822000000110"
"BA-TW-T1191-WHX2-VAR2","DEP20180822000000110"
"SBED-E-LIN3138-PARENT","DEP20170811134628184"
"UPHO-B-DIN02-BGX4-VAR","DEP20170811134628184"
"UPHO-B-DIN02-GYX4-VAR","DEP20170811134628184"
"BA-K-710N-WHX2-VAR","DEP20170811134628184"
"BA-K-710N-GYX2-VAR","DEP20170811134628184"
"BA-K-710N-BKX2-VAR","DEP20170811134628184"
"BA-TW-1055-BLACKX2-VAR2","DEP20180822000000110"
"BA-TW-1060A-CH-X2-VAR","DEP20180822000000110"
"BA-TW-1060A-CH-X4-VAR","DEP20180822000000110"
"FDW-12-401B-SI-VAR1","DEP20170811134628184"
"BA-TW-1060A-BK-X4-VAR","DEP20180822000000110"
"BA-TW-1060A-WH-X2-VAR","DEP20180822000000110"
"BA-TW-T1191-BKX2-VAR2","DEP20180822000000110"
"BA-TW-T1191-BKX4-VAR2","DEP20180822000000110"
"BA-TW-H45W-WHX4-VAR","DEP20180822000000110"
"BA-TW-H45W-YELLOWX4-VAR","DEP20180822000000110"
"BA-TW-H66-BLACKX4-VAR","DEP20180822000000110"
"BA-TW-H66-BLUEX4-VAR","DEP20180822000000110"
"BA-TW-H66-ORANGEX4-VAR-2","DEP20180822000000110"
"WBED-D-TC18-107-VAR1","DEP20170811134628184"
"WBED-D-TC18-137-AB-VAR1","DEP20170811134628184"
"AR-GRASS-20-205-4C-VAR","DEP20170811134628184"
"QUILT-GOOSE-800-PARENT","DEP20170811134628184"
"BA-K-717A-PARENT","DEP20170811134628184"
"BA-K-1185-PARENT","DEP20170811134628184"
"BFRAME-E-ISSA-Q-CHAR-AB-VAR1","DEP20170811134628184"
"BFRAME-E-ISSA-K-CHAR-AB-VAR1","DEP20170811134628184"
"BFRAME-E-ISSA-D-GY-AB-VAR1","DEP20170811134628184"
"BATTERY-PARENT","DEP20170811134628184"
"BFRAME-E-ISSA-Q-GY-AB-VAR1","DEP20170811134628184"
"BFRAME-E-TOKI-Q-GY-AB-VAR","DEP20170811134628184"
"BFRAME-E-TOKI-K-GY-AB-VAR","DEP20170811134628184"
"TB-7D-PARENT","DEP20170811134628184"
"FURNI-G-DESK-100-WH-VAR","DEP20170811134628184"
"CCTV-WF-CLA-4C-2S-3T-VAR","DEP20170811134628184"
"CCTV-WF-CLA-4C-2S-4T-VAR","DEP20170811134628184"
"BA-TW-1055-CHOCX4","DEP20180822000000110"
"BA-TW-1055-WHITEX4","DEP20180822000000110"
"BA-TW-1060A-CH-X4","DEP20180822000000110"
"BA-TW-1099-BLACK-X4","DEP20180822000000110"
"BA-TW-T4024-BLACKX2-VAR","DEP20180822000000110"
"BA-TW-T710N-WHITE-X4","DEP20180822000000110"
"SBED-S280-FABRIC-ABC-VARN","DEP20170811134628184"
"AWN-ARM-40X25-GREY-VAR1","DEP20170811134628184"
"BA-TW-T710N-BEIGE-X4-VAR","DEP20180822000000110"
"BA-TW-T710N-CHOC-X2-VAR","DEP20180822000000110"
"BA-TW-T710N-CHOC-X4-VAR","DEP20180822000000110"
"BA-TW-1055-WHITEX2-VAR2","DEP20180822000000110"
"BA-TW-T5033A-BKX4-VAR","DEP20180822000000110"
"BA-TW-V17-IND5625-66HX2","DEP20180822000000110"
"BA-TW-V17-1168-BKX2-VAR","DEP20180822000000110"
"BA-TW-V17-1168-BKX4-VAR","DEP20180822000000110"
"BA-TW-V17-1429-BKX4-VAR","DEP20180822000000110"
"BA-TW-V17-T5095-BKX4","DEP20180822000000110"
"BA-TW-V17-T5074-BKX4","DEP20180822000000110"
"BA-TW-5046WOOD-BKX4-VAR","DEP20180822000000110"
"BA-TW-T710N-WHITE-X2-VAR","DEP20180822000000110"
"BA-TW-1055-BLACKX4-VAR","DEP20180822000000110"
"BA-TW-1055-BLACKX2-VAR","DEP20180822000000110"
"AR-GRASS-30-125M-4C-VAR2","DEP20180822000000110"
"BA-TW-T1568-BKX4","DEP20180822000000110"
"BA-TW-T1569-BEIGEX4","DEP20180822000000110"
"BA-TW-T307G_BEIGEX4","DEP20180822000000110"
"AWN-ARM-30X25-PEGR-VAR1","DEP20170811134628184"
"AWN-ARM-50X25-GREY-VAR1","DEP20170811134628184"
"AWN-ARM-REMOTE-VAR1","DEP20170811134628184"
"CCTV-WF-LUX-PARENT","DEP20170811134628184"
"BA-TW-T307G_BLACKX4","DEP20180822000000110"
"BA-TW-T307G_BURGUNDYX4","DEP20180822000000110"
"BA-TW-T307G_CHOCX4","DEP20180822000000110"
"BA-TW-T307G_WHITEX4","DEP20180822000000110"
"BA-TW-T328G-BKX4","DEP20180822000000110"
"BA-TW-T328G-CHOC-X4","DEP20180822000000110"
"BA-TW-T328G-TAX4","DEP20180822000000110"
"AWN-ARM-40X30-GREY-VAR1","DEP20170811134628184"
"AR-GRASS-30-140M-4C-VAR2","DEP20180822000000110"
"BA-TW-T5033A-BKX2-VAR","DEP20180822000000110"
"BA-TW-V17-T5092-GYX2-VAR","DEP20180822000000110"
"BA-TW-V17-T5092-GYX4-VAR","DEP20180822000000110"
"BA-TW-V17-1429-BKX2-VAR","DEP20180822000000110"
"BA-TW-4059-WHX2-VARN","DEP20180822000000110"
"BA-TW-4059-WHX4-VARN","DEP20180822000000110"
"BA-TW-1126-BKX2-VARN","DEP20180822000000110"
"AR-GRASS-30-135M-4C-VAR2","DEP20180822000000110"
"BA-TW-T1185-WHX2-VAR","DEP20180822000000110"
"BA-TW-T1185-WHX4-VAR","DEP20180822000000110"
"BA-TW-T1191-WHX4-VAR","DEP20180822000000110"
"AWN-ARM-40X25-BEIGE-VAR1","DEP20170811134628184"
"AWN-ARM-40X30-PEGR-VAR1","DEP20170811134628184"
"BA-TW-T1191-WHX2-VAR","DEP20180822000000110"
"BA-TW-T1568-BEIGEX2-VAR","DEP20180822000000110"
"BA-TW-T1568-WHX2-VAR","DEP20180822000000110"
"BA-TW-T1569-BEIGEX2-VAR","DEP20180822000000110"
"AWN-ARM-50X30-GREY-VAR1","DEP20170811134628184"
"WBED-C-001S-92-WH-VAR1","DEP20170811134628184"
"WBED-C-001KS-107-WH-VAR1","DEP20170811134628184"
"WBED-C-001D-137-WH-VAR1","DEP20170811134628184"
"WBED-C-001Q-153-WH-VAR1","DEP20170811134628184"
"BA-TW-T328G-CHARX2-VAR","DEP20180822000000110"
"WBED-D-001S-WH-VAR1","DEP20170811134628184"
"AR-GRASS-30-160M-4C-VAR2","DEP20180822000000110"
"BFRAME-E-WARE-KS-BK-AB-VAR","DEP20170811134628184"
"BA-TW-T1191-BKX4-VAR","DEP20180822000000110"
"BA-TW-T328G-BKX4-VAR","DEP20180822000000110"
"BA-TW-T1191-BKX2-VAR","DEP20180822000000110"
"WBED-D-001KS-WH-VAR1","DEP20170811134628184"
"WBED-D-004KS-107-AB-VAR1","DEP20170811134628184"
"BFRAME-E-ISSA-D-CHAR-AB-VAR","DEP20170811134628184"
"BFRAME-E-ISSA-K-GY-ABC-VAR","DEP20170811134628184"
"BFRAME-E-HEAD-D-GY-VARN1","DEP20170811134628184"
"RCAR-S1000RR-RD-VAR2","DEP20170811134628184"
"PET-GT-RR-4-VAR","DEP20170811134628184"
"BFRAME-E-HEAD-Q-GY-VARN1","DEP20170811134628184"
"UPHO-C-AVAN-KD-BG-AB","DEP20170811134628184"
"BA-TW-T1185-BKX2-VAR2","DEP20180822000000110"
"BA-TW-T1185-BKX4-VAR2","DEP20180822000000110"
"BA-TW-T1185-WHX2-VAR2","DEP20180822000000110"
"BA-TW-T1185-WHX4-VAR2","DEP20180822000000110"
"DIN-TAB-M3805-BK","DEP20180822000000110"
"DIN-TAB-M3805-WH","DEP20180822000000110"
"BA-3805-CLBK-JE-DT-WH","DEP20180822000000110"
"SIDE-TAB-DSR-3805-CL-BK-VAR","DEP20180822000000110"
"SIDE-TAB-DSR-3805-CL-WH-VAR","DEP20180822000000110"
"UPHO-B-DIN01-GYX8-VAR","DEP20170811134628184"
"UPHO-B-DIN02-BGX8-VAR","DEP20170811134628184"
"UPHO-B-DIN02-GYX8-VAR","DEP20170811134628184"
"UPHO-C-DIN-1016-BKX8-VAR","DEP20170811134628184"
"PCS-RCO-500-VAR","DEP20170811134628184"
"QUILT-GOOSE-800-D-VAR","DEP20170811134628184"
"FURNI-L-SHOE-4D3R-WH-AB","DEP20170811134628184"
"SHOE-MIR-PARENT","DEP20170811134628184"
"RCAR-S1000RR-BU-VAR2","DEP20170811134628184"
"BA-TW-T706-CHOC-X2-VAR","DEP20180822000000110"
"BA-TW-T706-CHOC-X4-VAR","DEP20180822000000110"
"BA-TW-T710N-BEIGE-X2-VAR","DEP20180822000000110"
"BA-TW-D5816W-WHX4-VAR","DEP20180822000000110"
"BA-TW-H45-ORANGEX4-VAR","DEP20180822000000110"
"CCTV-WF-CLA-4C-2S-2T-VAR","DEP20170811134628184"
"CCTV-WF-CLA-4C-2S-VAR","DEP20170811134628184"
"CCTV-WF-CLA-8C-6S-3T-VAR","DEP20170811134628184"
"CCTV-WF-CLA-8C-6S-4T-VAR","DEP20170811134628184"
"CCTV-WF-CLA-8C-6S-T-VAR","DEP20170811134628184"
"CCTV-WF-CLA-8C-6S-VAR","DEP20170811134628184"
"IK-ELEC-GC140-SILVER-VAR","DEP20180822000000110"
"IK-TRAP-GF4WD-WHITE-VAR","DEP20180822000000110"
"GA-SP-8007-FC12-VAR","DEP20180822000000110"
"SHOP-BAG-02-50PCSX2","DEP20170811134628184"
"GA-SP-8007X12","DEP20180822000000110"
"GA-SP-8007X15","DEP20180822000000110"
"GA-SP-8007X4","DEP20180822000000110"
"BA-TW-T710N-BURGUNDY-X2-VAR","DEP20180822000000110"
"BA-TW-T710N-BURGUNDY-X4-VAR","DEP20180822000000110"
"BA-TW-4059-BKX4","DEP20180822000000110"
"BA-TW-4059-WHX4","DEP20180822000000110"
"BA-TW-INDSTOOL-007X4-VAR","DEP20180822000000110"
"BA-TW-T16126-WHX2-VAR","DEP20180822000000110"
"BA-TW-T16126-WHX4-VAR","DEP20180822000000110"
"BA-TW-T706-WHITE-X2-VAR2","DEP20180822000000110"
"BED-GAS-NINO-D-WH-ABC","DEP20170811134628184"
"BA-TW-T1001-BKX2-VAR2","DEP20180822000000110"
"BA-TW-T1001-BKX4-VAR2","DEP20180822000000110"
"BA-TW-T307G_WHITEX2-VAR2","DEP20180822000000110"
"BA-TW-T710N-BLACK-X4-VAR","DEP20180822000000110"
"BA-TW-T307G_WHITEX4-VAR2","DEP20180822000000110"
"DW-PARENT","DEP20170811134628184"
"CCTV-ALL-8C-4B-BK-T-VAR","DEP20170811134628184"
"CCTV-ALL-8C-4D-BK-T-VAR","DEP20170811134628184"
"LC-BAR-CHR-ALEX-WALX2-VAR","DEP20170811134628184"
"BA-TW-T307G_BLACKX2-VAR2","DEP20180822000000110"
"BA-TW-T307G_BLACKX4-VAR2","DEP20180822000000110"
"BA-TW-T1001-WHX2-VAR2","DEP20180822000000110"
"BA-TW-T1191-BKX4","DEP20180822000000110"
"OD-H321-CANOPY-PARENT","DEP20170811134628184"
"BA-TW-4059-BKX2-VARN","DEP20180822000000110"
"BA-TW-4059-BKX4-VARN","DEP20180822000000110"
"FURNI-L-COF01-WH-AB","DEP20170811134628184"
"BFRAME-E-WARE-PARENT","DEP20170811134628184"
"BDW-8-02G-SI-VAR1","DEP20170811134628184"
"FDW-7-818G-SI-VAR1","DEP20170811134628184"
"BA-TW-8089-BKX2-VAR","DEP20180822000000110"
"BA-TW-8089-WHX4-VAR","DEP20180822000000110"
"BA-TW-8123C-BKX4-VAR","DEP20180822000000110"
"BA-TW-9077-BKX2-VAR","DEP20180822000000110"
"BA-TW-9077-WHX2-VAR","DEP20180822000000110"
"BA-TW-8045-WHX4-VAR","DEP20180822000000110"
"BA-TW-8037-BKX2-VAR","DEP20180822000000110"
"BA-TW-8037-BKX4-VAR","DEP20180822000000110"
"OD-H321-CANOPY-GE-VAR","DEP20170811134628184"
"OD-H321-CANOPY-BK-VAR","DEP20170811134628184"
"BA-TW-8045-BKX2-VAR","DEP20180822000000110"
"BED-GAS-LISA-D-WH-ABC","DEP20170811134628184"
"BA-TW-1126-BKX4-VARN","DEP20180822000000110"
"BA-TW-1126-GYX2-VARN","DEP20180822000000110"
"BA-TW-1126-GYX4-VARN","DEP20180822000000110"
"ODF-BISTRO-ROUND-PARENT","DEP20170811134628184"
"BA-TW-1171-BKX2-VARN","DEP20180822000000110"
"BA-K-1185-WHX2-VAR","DEP20170811134628184"
"BA-K-1055A-BK-PARENT","DEP20170811134628184"
"BFRAME-E-ISSA-K-GY-ABC-VAR1","DEP20170811134628184"
"LC-BAR-ALEX-SET-5PC-VAR","DEP20170811134628184"
"FURNI-L-LED-TV02-BK-AB","DEP20170811134628184"
"SINK-5350-R012-MAT-15-VAR","DEP20180822000000110"
"SINK-7145-R010-MAT-15-VAR","DEP20180822000000110"
"SINK-7145-R010-VAR","DEP20180822000000110"
"SINK-7745-R010-VAR","DEP20180822000000110"
"SINK-7745-R012-VAR","DEP20180822000000110"
"LC-BAR-CHR-ALEX-WALX4-VAR","DEP20170811134628184"
"AR-GRASS-30-GR-VAR","DEP20180822000000110"
